name,popular_times,latitude,longitude,working_hours,city,us_state,rating
Yakima Valley Museum,,46.5927848,-120.5375071,"{""Sunday"": ""Closed"", ""Monday"": ""Closed"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM""}",Yakima,Washington,4.7
Yakima Area Arboretum,,46.5873462,-120.4724741,"{""Sunday"": ""9AM-5PM"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-4PM""}",Yakima,Washington,4.7
Kiwanis Park,,46.5991639,-120.4829514,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Yakima,Washington,4.2
Tieton Terrace Park,,46.594193,-120.5430946,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Yakima,Washington,3.9
Playland Riverside Park,,46.6371697,-120.525787,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Yakima,Washington,4.3
Sarg Hubbard Park,,46.6015053,-120.4748382,"{""Sunday"": ""7AM-9PM"", ""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM""}",Yakima,Washington,4.4
Miller Park,,46.6099066,-120.5059809,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Yakima,Washington,3.8
Mt. Adams/Rainier and Yakima Viewpoint,,46.7106871,-120.4160305,,Yakima,Washington,4.9
Sunrise Rotary Park,,46.6123305,-120.4893398,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Yakima,Washington,4.3
McGuinness Park,,46.6099713,-120.526377,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Yakima,Washington,3.7
Gilbert Park,,46.6032008,-120.5745046,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Yakima,Washington,4.4
Yakima Skyline Trail,,46.7118469,-120.4762285,,Selah,Washington,4.4
Arboretum & Botanical Garden,,46.5893378,-120.4738952,,Yakima,Washington,4.7
Second Largest Sycamore in Yakima,,46.6028397,-120.5387467,,Yakima,Washington,4
West Valley Community Park,,46.5808506,-120.6097937,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Yakima,Washington,4.2
Meadowbrook Family Fun Center,,46.5852984,-120.60472,,Yakima,Washington,2.8
Meridian Hill Park,,38.9210639,-77.0358109,,Washington,Washington Dc,4.5
Midvale Haunt,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 60, 65, 58, 43, 47, 52, 30, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 56, 71, 82, 95, 91, 100, 69, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 43, 45, 47, 52, 58, 47, 26, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 67, 69, 80, 89, 86, 65, 39, 0, 0, 0, 0, 0, 0, 0]]",38.399465,-82.4061668,,Huntington,West Virginia,4.8
Agate factory,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 67, 41, 18, 10, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 14, 43, 85, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 45, 40, 36, 34, 29, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 100, 96, 36, 3, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 27, 36, 47, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",39.2806451,-80.3445341,,Clarksburg,West Virginia,
Levi Shinn House,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 47, 47, 44, 41, 42, 36, 27, 19, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 56, 65, 66, 58, 55, 55, 45, 30, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 40, 53, 57, 53, 49, 38, 27, 17, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 65, 72, 71, 62, 53, 38, 25, 12, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 56, 87, 100, 84, 57, 35, 19, 11, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 72, 64, 43, 26, 20, 0, 0, 0, 0, 0, 0, 0, 0]]",39.3835556,-80.3063611,,Shinnston,West Virginia,4.6
LITTLE GENERAL STORE,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 22, 33, 33, 44, 33, 44, 50, 44, 16, 5, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 38, 44, 44, 83, 100, 100, 88, 55, 55, 50, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 22, 50, 22, 16, 11, 11, 16, 38, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 61, 27, 16, 27, 44, 66, 33, 16, 16, 38, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 27, 16, 16, 33, 44, 33, 33, 22, 44, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",38.17827,-82.481841,"{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""7AM-10PM"", ""Sunday"": ""8AM-9PM""}",Fort Gay,West Virginia,4.5
Mingo Fresh Water Spring,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 25, 50, 31, 40, 62, 78, 43, 25, 18, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 25, 50, 71, 68, 59, 43, 28, 18, 15, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 34, 25, 40, 78, 100, 71, 78, 75, 65, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 28, 37, 46, 31, 31, 46, 25, 15, 12, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 12, 31, 65, 68, 50, 25, 12, 12, 25, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 21, 50, 65, 62, 40, 28, 28, 40, 0, 0, 0, 0, 0, 0, 0]]",37.7908929,-82.1249076,,Delbarton,West Virginia,5
Beckley Exhibition Coal Mine,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 43, 76, 97, 100, 76, 56, 61, 64, 69, 56, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 20, 38, 51, 64, 61, 41, 33, 53, 64, 58, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 38, 71, 71, 82, 61, 76, 94, 97, 84, 64, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 23, 30, 48, 48, 33, 25, 33, 43, 51, 41, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 25, 51, 76, 100, 79, 64, 56, 48, 33, 15, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",37.7843972,-81.1961532,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",Beckley,West Virginia,4.8
Adaland Mansion,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 47, 85, 76, 90, 52, 42, 42, 52, 66, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 28, 28, 57, 85, 100, 95, 76, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 42, 52, 42, 28, 19, 23, 42, 61, 42, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 42, 66, 71, 57, 61, 57, 52, 33, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 66, 42, 33, 47, 33, 47, 33, 47, 52, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",39.201493,-80.06969,,Philippi,West Virginia,4.5
Beech Fork State Park,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 73, 60, 80, 40, 40, 20, 26, 6, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 6, 20, 26, 53, 53, 60, 20, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 86, 73, 73, 60, 80, 93, 100, 80, 53, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 6, 26, 66, 93, 86, 100, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 46, 60, 46, 20, 13, 0, 6, 13, 13, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",38.3121891,-82.3441786,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""8AM-4PM""}",Barboursville,West Virginia,4.6
East Huntington Bridge,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 13, 23, 41, 59, 69, 66, 56, 40, 23, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 16, 26, 38, 48, 58, 60, 53, 40, 21, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 19, 31, 44, 55, 62, 63, 53, 38, 19, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 19, 34, 50, 60, 67, 61, 50, 35, 20, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 15, 29, 42, 60, 71, 74, 62, 42, 22, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 13, 31, 55, 79, 100, 95, 78, 52, 28, 0, 0, 0, 0, 0, 0, 0, 0]]",38.4341294,-82.3895873,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Huntington,West Virginia,4.2
Rich Mountain Battlefield,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 13, 25, 25, 13, 13, 13, 25, 19, 25, 13, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 38, 61, 44, 58, 52, 77, 100, 80, 77, 33, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 8, 22, 47, 55, 44, 52, 75, 58, 44, 13, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 58, 50, 25, 11, 19, 33, 47, 38, 22, 22, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 5, 2, 13, 36, 50, 38, 25, 36, 55, 63, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",38.8662434,-79.9345067,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Beverly,West Virginia,4.4
Heritage Farm Museum & Village,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 30, 23, 23, 30, 53, 69, 30, 23, 15, 7, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 38, 30, 23, 46, 61, 76, 69, 46, 30, 30, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 61, 38, 15, 30, 69, 76, 76, 30, 38, 53, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 46, 23, 7, 15, 38, 46, 38, 61, 23, 7, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 23, 61, 53, 69, 100, 69, 69, 30, 46, 38, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 30, 46, 23, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",38.3764288,-82.4673615,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""10AM-3PM"", ""Friday"": ""10AM-3PM"", ""Saturday"": ""10AM-3PM"", ""Sunday"": ""Closed""}",Huntington,West Virginia,4.8
Pink and Green Giraffe,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 68, 62, 37, 50, 62, 81, 62, 31, 6, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 56, 62, 68, 37, 18, 18, 50, 81, 68, 50, 43, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 50, 56, 62, 62, 56, 87, 43, 31, 6, 0, 6, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 25, 50, 75, 56, 50, 56, 75, 75, 50, 25, 18, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 56, 37, 43, 68, 100, 93, 75, 50, 62, 62, 25, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",38.4111666,-82.3736467,,Huntington,West Virginia,4
Glen Rogers,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 3, 12, 30, 42, 54, 63, 78, 75, 69, 51, 30, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 4, 13, 31, 46, 67, 76, 80, 71, 61, 45, 35, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 8, 19, 35, 51, 68, 74, 79, 70, 56, 40, 26, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 9, 17, 35, 54, 64, 70, 64, 73, 58, 43, 29, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 12, 24, 43, 57, 68, 78, 83, 74, 60, 39, 28, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 5, 15, 29, 50, 79, 95, 100, 80, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",37.7153909,-81.4178819,,Glen Rogers,West Virginia,
Wildwood House Museum,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 9, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 27, 20, 16, 18, 27, 25, 11, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 30, 37, 23, 39, 51, 48, 32, 13, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 4, 20, 41, 69, 90, 100, 90, 69, 44, 23, 6, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 4, 39, 72, 60, 51, 65, 76, 65, 44, 23, 11, 6, 4, 2, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 16, 41, 51, 37, 30, 34, 23, 2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 30, 41, 44, 44, 41, 39, 30, 18, 4, 0, 0, 0, 0, 0]]",37.7715403,-81.1738093,,Beckley,West Virginia,4.6
Youth Museum of Southern WV,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 64, 57, 52, 35, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 31, 23, 0, 0, 33, 39, 38, 30, 20, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 27, 26, 0, 0, 31, 51, 60, 54, 34, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 38, 33, 0, 0, 43, 70, 85, 82, 52, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29, 38, 0, 0, 55, 86, 100, 83, 52, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 85, 80, 66, 55, 0, 0, 0]]",37.7845368,-81.1971212,"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""Closed""}",Beckley,West Virginia,4.6
The Kanawha Trace,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 40, 59, 65, 38, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 32, 46, 42, 36, 40, 32, 32, 19, 13, 9, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 34, 42, 42, 38, 30, 40, 55, 55, 36, 25, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 32, 42, 32, 32, 36, 50, 55, 57, 50, 34, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 50, 53, 61, 55, 57, 71, 100, 100, 65, 25, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 48, 65, 61, 50, 51, 63, 61, 69, 46, 25, 0, 0, 0]]",38.4174074,-82.2895516,,Barboursville,West Virginia,
Billy Bob’s Adventure Golf,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 57, 63, 63, 73, 68, 47, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 15, 5, 0, 10, 10, 31, 31, 52, 42, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 42, 47, 36, 31, 52, 63, 63, 47, 15, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 26, 15, 5, 10, 36, 78, 100, 68, 36, 10, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 63, 57, 73, 78, 63, 63, 63, 42, 21, 10, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21, 42, 26, 10, 5, 15, 36, 47, 21, 10, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 73, 63, 47, 31, 31, 52, 73, 52, 31, 36, 0, 0, 0]]",38.4154698,-82.2545099,,Barboursville,West Virginia,4.5
Lower Drawdy One-Room Schoolhouse,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 38, 49, 53, 54, 61, 65, 64, 50, 33, 19, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 45, 52, 44, 29, 11, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 56, 75, 76, 59, 37, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 60, 71, 62, 45, 23, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 28, 35, 49, 68, 81, 79, 60, 37, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 37, 47, 61, 76, 91, 97, 85, 69, 45, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 45, 55, 62, 74, 91, 100, 95, 81, 61, 38, 0, 0]]",38.1376673,-81.6472991,,Racine,West Virginia,
Paint Creek Falls,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 43, 48, 52, 59, 80, 94, 86, 52, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 15, 0, 0, 39, 53, 50, 32, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 25, 0, 0, 32, 56, 55, 38, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 23, 0, 0, 36, 63, 80, 55, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 38, 37, 0, 0, 76, 100, 96, 69, 40, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 52, 45, 0, 0, 63, 96, 97, 62, 0, 0, 0, 0]]",37.9929305,-81.3255557,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Powellton,West Virginia,4.5
